time,voltage,current,temperature
2017-03-24 02:07:01.000,13.1981994354,0.0753795681697,25.060654612
2017-03-24 02:17:01.000,13.182574197,0.0765239948119,24.811169604
2017-03-24 02:27:01.000,13.1789120317,0.0753795681697,24.561684596
2017-03-24 02:37:01.000,13.1750057221,0.0720225833524,24.312199588
2017-03-24 02:47:01.000,13.1671931029,0.0731670099947,24.1245136187
2017-03-24 02:57:01.000,13.1632867933,0.0753795681697,23.8727397574
2017-03-24 03:06:43.500,12.9167009995,0.0708781567102,
2017-03-24 03:06:43.600,12.9167009995,2.32364385443,
2017-03-24 03:06:43.700,12.9167009995,2.32364385443,
2017-03-24 03:07:01.000,,,23.8109407187
2017-03-24 03:07:43.700,12.6352025635,2.33272297246,
2017-03-24 03:08:43.700,12.6276340887,2.33051041428,
2017-03-24 03:09:43.700,12.623727779,2.32814526589,
2017-03-24 03:10:43.700,12.6276340887,2.32700083925,
2017-03-24 03:11:43.700,12.6315403983,2.32249942779,
2017-03-24 03:12:43.700,12.6276340887,2.32593270771,
2017-03-24 03:13:43.700,12.623727779,2.32478828107,
2017-03-24 03:14:43.700,12.6198214694,2.32700083925,
2017-03-24 03:15:43.700,12.6198214694,2.32707713436,
2017-03-24 03:16:43.700,12.6159151598,2.32593270771,
2017-03-24 03:17:01.000,,,23.8727397574
2017-03-24 03:17:43.700,12.6122529946,2.32707713436,
2017-03-24 03:18:43.700,12.6122529946,2.32593270771,
2017-03-24 03:19:43.700,12.6122529946,2.33272297246,
2017-03-24 03:20:43.700,12.6044403754,2.32814526589,
2017-03-24 03:21:43.700,12.6044403754,2.32135500114,
2017-03-24 03:22:43.700,12.5968719005,2.32364385443,
2017-03-24 03:23:43.700,12.5968719005,2.32814526589,
2017-03-24 03:24:43.700,12.5890592813,2.32928969253,
2017-03-24 03:25:43.700,12.5890592813,2.32593270771,
2017-03-24 03:26:43.700,12.5929655909,2.32928969253,
2017-03-24 03:27:01.000,,,24.1245136187
2017-03-24 03:27:43.700,12.5851529717,2.32593270771,
2017-03-24 03:28:43.700,12.5697718776,2.32249942779,
2017-03-24 03:29:43.700,12.5736781872,2.33272297246,
2017-03-24 03:30:43.700,12.5697718776,2.32478828107,
2017-03-24 03:31:43.700,12.565865568,2.32814526589,
2017-03-24 03:32:43.700,12.5619592584,2.32364385443,
2017-03-24 03:33:43.700,12.5504844739,2.32700083925,
2017-03-24 03:34:43.700,12.5543907836,2.32364385443,
2017-03-24 03:35:43.700,12.5504844739,2.32593270771,
2017-03-24 03:36:43.700,12.5390096895,2.33043411917,
2017-03-24 03:37:01.000,,,24.1863126574
2017-03-24 03:37:43.700,12.5351033799,2.32593270771,
2017-03-24 03:38:43.700,12.5390096895,2.32700083925,
2017-03-24 03:39:43.700,12.5311970703,2.33272297246,
2017-03-24 03:40:43.700,12.5236285954,2.32364385443,
2017-03-24 03:41:43.700,12.5197222858,2.32486457618,
2017-03-24 03:42:43.700,12.5119096666,2.33157854582,
2017-03-24 03:43:43.700,12.5158159762,2.32814526589,
2017-03-24 03:44:43.700,12.5119096666,2.32928969253,
2017-03-24 03:45:43.700,12.508003357,2.33157854582,
2017-03-24 03:46:43.700,12.4965285725,2.32364385443,
2017-03-24 03:47:01.000,,,24.312199588
2017-03-24 03:47:43.700,12.4926222629,2.32593270771,
2017-03-24 03:48:43.700,12.4887159533,2.32700083925,
2017-03-24 03:49:43.700,12.4887159533,2.32372014954,
2017-03-24 03:50:43.700,12.4811474784,2.32814526589,
2017-03-24 03:51:43.700,12.4733348592,2.32814526589,
2017-03-24 03:52:43.700,12.4733348592,2.32478828107,
2017-03-24 03:53:43.700,12.4657663844,2.32364385443,
2017-03-24 03:54:43.700,12.4618600748,2.32593270771,
2017-03-24 03:55:43.700,12.4579537652,2.32928969253,
2017-03-24 03:56:43.700,12.4540474556,2.32593270771,
2017-03-24 03:57:01.000,,,24.312199588
2017-03-24 03:57:43.700,12.4464789807,2.32593270771,
2017-03-24 03:58:43.700,12.4464789807,2.33043411917,
2017-03-24 03:59:43.700,12.4425726711,2.32364385443,
2017-03-24 04:00:43.700,12.4386663615,2.32593270771,
2017-03-24 04:01:43.700,12.4347600519,2.32364385443,
2017-03-24 04:02:43.700,12.427191577,2.32700083925,
2017-03-24 04:03:43.700,12.427191577,2.32928969253,
2017-03-24 04:04:43.700,12.4232852674,2.32364385443,
2017-03-24 04:05:43.700,12.4193789578,2.32593270771,
2017-03-24 04:06:43.700,12.4118104829,2.32593270771,
2017-03-24 04:07:01.000,,,24.312199588
2017-03-24 04:07:43.700,12.4154726482,2.32478828107,
2017-03-24 04:08:43.700,12.4118104829,2.32478828107,
2017-03-24 04:09:43.700,12.4039978637,2.32700083925,
2017-03-24 04:10:43.700,12.4039978637,2.32928969253,
2017-03-24 04:11:43.700,12.4000915541,2.32700083925,
2017-03-24 04:12:43.700,12.4000915541,2.32700083925,
2017-03-24 04:13:43.700,12.3925230793,2.32593270771,
2017-03-24 04:14:43.700,12.3925230793,2.32364385443,
2017-03-24 04:15:43.700,12.3847104601,2.32478828107,
2017-03-24 04:16:43.700,12.3847104601,2.32814526589,
2017-03-24 04:17:01.000,,,24.312199588
2017-03-24 04:17:43.700,12.3808041505,2.32928969253,
2017-03-24 04:18:43.700,12.3771419852,2.32478828107,
2017-03-24 04:19:43.700,12.3771419852,2.32700083925,
2017-03-24 04:20:43.700,12.3732356756,2.32135500114,
2017-03-24 04:21:43.700,12.3732356756,2.32364385443,
2017-03-24 04:22:43.700,12.3615167468,2.33043411917,
2017-03-24 04:23:43.700,12.3615167468,2.32928969253,
2017-03-24 04:24:43.700,12.369329366,2.32593270771,
2017-03-24 04:25:43.700,12.3578545815,2.32928969253,
2017-03-24 04:26:43.700,12.3578545815,2.32478828107,
2017-03-24 04:27:01.000,,,24.248111696
2017-03-24 04:27:43.700,12.3578545815,2.32249942779,
2017-03-24 04:28:43.700,12.3500419623,2.3225757229,
2017-03-24 04:29:43.700,12.3500419623,2.32478828107,
2017-03-24 04:30:43.700,12.3307545586,2.32364385443,
2017-03-24 04:31:43.700,12.3346608682,2.32814526589,
2017-03-24 04:32:43.700,12.3346608682,2.32593270771,
2017-03-24 04:33:43.700,12.3346608682,2.32135500114,
2017-03-24 04:34:43.700,12.3307545586,2.32814526589,
2017-03-24 04:35:43.700,12.326848249,2.32364385443,
2017-03-24 04:36:43.700,12.3231860838,2.32478828107,
2017-03-24 04:37:01.000,,,24.1245136187
2017-03-24 04:37:43.700,12.3153734646,2.32364385443,
2017-03-24 04:38:43.700,12.3192797742,2.32928969253,
2017-03-24 04:39:43.700,12.3153734646,2.32249942779,
2017-03-24 04:40:43.700,12.311467155,2.32372014954,
2017-03-24 04:41:43.700,12.3075608453,2.33272297246,
2017-03-24 04:42:43.700,12.2999923705,2.32593270771,
2017-03-24 04:43:43.700,12.3038986801,2.32478828107,
