time,voltage,current,temperature
2017-03-31 18:31:03.400,13.1654840925,0.00854505226215,
2017-03-31 18:31:31.900,13.1654840925,0.0322728313115,24.3739986267
2017-03-31 18:32:02.000,13.1501029984,0.00991836423285,24.312199588
2017-03-31 18:42:02.000,13.1576714733,0.00709544518196,24.248111696
2017-03-31 18:52:02.000,13.154009308,0.00991836423285,24.1863126574
2017-03-31 19:02:02.000,13.1501029984,0.00854505226215,23.9368276493
2017-03-31 19:12:02.000,13.1383840696,0.00717174029145,23.8727397574
2017-03-31 19:22:02.000,13.1383840696,0.00854505226215,23.74914168
2017-03-31 19:32:02.000,13.1305714504,0.00991836423285,23.6232547494
2017-03-31 19:42:02.000,13.1230029755,0.00709544518196,23.5614557107
2017-03-31 19:52:02.000,13.1151903563,0.00709544518196,23.43556878
2017-03-31 20:02:02.000,13.1151903563,0.00709544518196,23.3119707027
2017-03-31 20:11:44.900,13.0727092393,0.00709544518196,
2017-03-31 20:11:45.100,13.0727092393,0.533607995727,
2017-03-31 20:11:45.000,13.0727092393,0.533607995727,
2017-03-31 20:12:02.000,,,23.2478828107
2017-03-31 20:12:45.100,12.9411154345,0.539253833829,
2017-03-31 20:13:45.100,12.914259556,0.527962157626,
2017-03-31 20:14:45.100,12.9025406271,0.537880521859,
2017-03-31 20:15:45.100,12.9025406271,0.532158388647,
2017-03-31 20:16:45.100,12.9025406271,0.535057602808,
2017-03-31 20:16:47.600,12.8678721294,0.532158388647,
2017-03-31 20:16:47.700,12.8678721294,1.03494316014,
2017-03-31 20:16:47.800,12.8678721294,1.03494316014,
2017-03-31 20:17:47.800,12.8136720836,1.03631647211,
2017-03-31 20:18:47.800,12.7980468452,1.03494316014,
2017-03-31 20:19:47.800,12.8058594644,1.03776607919,
2017-03-31 20:20:47.800,12.809765774,1.03074692912,
2017-03-31 20:21:47.800,12.7980468452,1.03776607919,
2017-03-31 20:22:02.000,,,23.186083772
2017-03-31 20:22:47.800,12.8019531548,1.04058899825,
2017-03-31 20:23:47.800,12.7980468452,1.03074692912,
2017-03-31 20:24:47.800,12.8019531548,1.03776607919,
2017-03-31 20:25:47.800,12.7980468452,1.03356984817,
2017-03-31 20:26:47.800,12.7980468452,1.03494316014,
2017-03-31 20:27:47.800,12.7980468452,1.03349355306,
2017-03-31 20:28:47.800,12.8019531548,1.03212024109,
2017-03-31 20:29:47.800,12.7904783703,1.03913939117,
2017-03-31 20:30:47.800,12.7904783703,1.02929732204,
2017-03-31 20:31:47.800,12.7865720607,1.03349355306,
2017-03-31 20:32:02.000,,,23.0624856947
2017-03-31 20:32:47.800,12.7865720607,1.03776607919,
2017-03-31 20:33:47.800,12.7865720607,1.03494316014,
2017-03-31 20:34:47.800,12.7787594415,1.03212024109,
2017-03-31 20:35:47.800,12.7787594415,1.03494316014,
2017-03-31 20:36:47.800,12.7787594415,1.03349355306,
2017-03-31 20:37:47.800,12.7748531319,1.03494316014,
2017-03-31 20:38:47.800,12.7787594415,1.03494316014,
2017-03-31 20:39:47.800,12.7748531319,1.03349355306,
2017-03-31 20:40:47.800,12.7748531319,1.03494316014,
2017-03-31 20:41:47.800,12.7672846571,1.03212024109,
2017-03-31 20:42:02.000,,,23.0624856947
2017-03-31 20:42:47.800,12.7748531319,1.02639810788,
2017-03-31 20:43:47.800,12.7672846571,1.03212024109,
2017-03-31 20:44:47.800,12.7672846571,1.03349355306,
2017-03-31 20:45:47.800,12.7633783474,1.03494316014,
2017-03-31 20:46:47.800,12.7594720378,1.03212024109,
2017-03-31 20:47:47.800,12.7594720378,1.03067063401,
2017-03-31 20:48:47.800,12.7633783474,1.03776607919,
2017-03-31 20:49:47.800,12.7555657282,1.02792401007,
2017-03-31 20:50:47.800,12.7555657282,1.02929732204,
2017-03-31 20:51:47.800,12.7555657282,1.03631647211,
2017-03-31 20:52:02.000,,,22.9983978027
2017-03-31 20:52:47.800,12.7555657282,1.03067063401,
2017-03-31 20:53:47.800,12.7479972534,1.03349355306,
2017-03-31 20:54:47.800,12.7479972534,1.02929732204,
2017-03-31 20:55:47.800,12.7401846342,1.03776607919,
2017-03-31 20:56:47.800,12.7440909438,1.04203860533,
2017-03-31 20:57:47.800,12.7362783246,1.03631647211,
2017-03-31 20:58:47.800,12.7401846342,1.03212024109,
2017-03-31 20:59:47.800,12.7440909438,1.03776607919,
2017-03-31 21:00:47.800,12.7362783246,1.02639810788,
