time,voltage,current,temperature
2017-03-30 03:00:37.000,,,26.1249713893
2017-03-30 03:02:37.000,13.254352636,0.00854505226215,
2017-03-30 03:10:37.000,,,25.8113984894
2017-03-30 03:12:37.000,13.2389715419,0.00854505226215,
2017-03-30 03:20:37.000,,,25.5619134813
2017-03-30 03:22:37.000,13.2311589227,0.00991836423285,
2017-03-30 03:30:37.000,,,25.374227512
2017-03-30 03:32:37.000,13.2196841382,0.00854505226215,
2017-03-30 03:40:37.000,,,25.1865415427
2017-03-30 03:42:37.000,13.2079652094,0.00572213321126,
2017-03-30 03:50:37.000,,,24.9370565347
2017-03-30 03:52:37.000,13.2003967346,0.00991836423285,
2017-03-30 04:00:37.000,,,24.7493705653
2017-03-30 04:02:37.000,13.2003967346,0.00991836423285,
2017-03-30 04:10:37.000,,,24.561684596
2017-03-30 04:12:37.000,13.1772030213,0.00854505226215,
2017-03-30 04:20:37.000,,,24.4998855573
2017-03-30 04:22:37.000,13.1772030213,0.00991836423285,
2017-03-30 04:30:37.000,,,24.1863126574
2017-03-30 04:32:37.000,13.1808651865,0.00854505226215,
2017-03-30 04:40:37.000,,,24.1863126574
2017-03-30 04:42:37.000,13.1732967117,0.00854505226215,
2017-03-30 04:43:32.700,13.0998092622,0.00854505226215,
2017-03-30 04:43:32.800,13.0998092622,1.01792935073,
2017-03-30 04:43:32.900,13.0998092622,1.01792935073,
2017-03-30 04:44:32.900,12.8910658427,1.03494316014,
2017-03-30 04:45:32.900,12.8715342947,1.02639810788,
2017-03-30 04:46:32.900,12.8678721294,1.04203860533,
2017-03-30 04:47:32.900,12.8678721294,1.03067063401,
2017-03-30 04:48:32.900,12.8639658198,1.03349355306,
2017-03-30 04:49:32.900,12.852246891,1.02502479591,
2017-03-30 04:50:32.900,12.8600595102,1.03349355306,
2017-03-30 04:50:37.000,,,23.9368276493
2017-03-30 04:51:32.900,12.8600595102,1.03067063401,
2017-03-30 04:52:32.900,12.8561532006,1.03212024109,
2017-03-30 04:53:32.900,12.852246891,1.03067063401,
2017-03-30 04:54:32.900,12.8561532006,1.03212024109,
2017-03-30 04:55:32.900,12.8446784161,1.02647440299,
2017-03-30 04:56:32.900,12.8446784161,1.03349355306,
2017-03-30 04:57:32.900,12.8407721065,1.02784771496,
2017-03-30 04:58:32.900,12.8407721065,1.02784771496,
2017-03-30 04:59:32.900,12.8407721065,1.02792401007,
2017-03-30 05:00:32.900,12.8368657969,1.03913939117,
2017-03-30 05:00:37.000,,,23.8109407187
2017-03-30 05:01:32.900,12.8407721065,1.02502479591,
2017-03-30 05:02:32.900,12.8368657969,1.03067063401,
2017-03-30 05:03:32.900,12.8251468681,1.02357518883,
2017-03-30 05:04:32.900,12.8368657969,1.03067063401,
2017-03-30 05:05:32.900,12.8290531777,1.03212024109,
2017-03-30 05:06:32.900,12.8251468681,1.03212024109,
2017-03-30 05:07:32.900,12.8136720836,1.03067063401,
2017-03-30 05:08:32.900,12.8175783932,1.03067063401,
2017-03-30 05:09:32.900,12.8175783932,1.03212024109,
2017-03-30 05:10:32.900,12.8175783932,1.03494316014,
2017-03-30 05:10:37.000,,,23.74914168
2017-03-30 05:11:32.900,12.8214847028,1.02929732204,
2017-03-30 05:12:32.900,12.8175783932,1.03913939117,
2017-03-30 05:13:32.900,12.8136720836,1.03212024109,
2017-03-30 05:14:32.900,12.8136720836,1.03631647211,
2017-03-30 05:15:32.900,12.8058594644,1.02639810788,
2017-03-30 05:16:32.900,12.8058594644,1.03631647211,
2017-03-30 05:17:32.900,12.7980468452,1.02784771496,
2017-03-30 05:18:32.900,12.8019531548,1.03212024109,
2017-03-30 05:19:32.900,12.7980468452,1.02639810788,
2017-03-30 05:20:32.900,12.7943846799,1.03494316014,
2017-03-30 05:20:37.000,,,23.6232547494
2017-03-30 05:21:32.900,12.7943846799,1.03067063401,
2017-03-30 05:22:32.900,12.7904783703,1.03913939117,
2017-03-30 05:22:36.500,12.7826657511,1.03913939117,
2017-03-30 05:22:36.600,12.7826657511,0.935759517815,
2017-03-30 05:22:36.700,12.7826657511,0.935759517815,
2017-03-30 05:22:38.600,12.7826657511,0.917372396429,
2017-03-30 05:22:38.700,12.7826657511,1.02929732204,
2017-03-30 05:22:38.800,12.7826657511,1.02929732204,
2017-03-30 05:23:38.800,12.7865720607,1.02784771496,
2017-03-30 05:24:38.800,12.7904783703,1.03639276722,
2017-03-30 05:25:38.800,12.7826657511,1.03776607919,
2017-03-30 05:26:38.800,12.7826657511,1.02784771496,
2017-03-30 05:27:38.800,12.7787594415,1.03913939117,
2017-03-30 05:28:38.800,12.7826657511,1.03212024109,
2017-03-30 05:29:38.800,12.7748531319,1.03212024109,
