time,voltage,current,temperature
2017-03-27 05:01:53.000,,,24.9370565347
2017-03-27 05:08:48.500,13.3200274662,0.00717174029145,
2017-03-27 05:11:53.000,,,24.6852826734
2017-03-27 05:18:48.500,13.3085526818,0.00564583810178,
2017-03-27 05:21:53.000,,,24.4357976654
2017-03-27 05:28:48.500,13.2931715877,0.00717174029145,
2017-03-27 05:31:53.000,,,24.1245136187
2017-03-27 05:38:48.500,13.2892652781,0.00854505226215,
2017-03-27 05:41:53.000,,,23.998626688
2017-03-27 05:48:48.500,13.2736400397,0.00709544518196,
2017-03-27 05:51:53.000,,,23.74914168
2017-03-27 05:58:48.500,13.2621652552,0.00854505226215,
2017-03-27 06:01:53.000,,,23.6232547494
2017-03-27 06:08:48.500,13.2621652552,0.00717174029145,
2017-03-27 06:11:52.900,13.2504463264,0.00991836423285,23.5614557107
2017-03-27 06:12:21.000,13.2467841611,0.00709544518196,23.5614557107
2017-03-27 06:22:21.000,13.2467841611,0.00991836423285,23.3119707027
2017-03-27 06:32:21.000,13.2311589227,0.00854505226215,23.186083772
2017-03-27 06:42:21.000,13.2235904479,0.00854505226215,23.0624856947
2017-03-27 06:49:15.800,13.1037155718,0.00854505226215,
2017-03-27 06:49:15.900,13.1037155718,2.03753719387,
2017-03-27 06:49:16.000,13.1037155718,2.03753719387,
2017-03-27 06:50:16.000,12.7904783703,2.03189135576,
2017-03-27 06:51:16.000,12.7787594415,2.03753719387,
2017-03-27 06:52:16.000,12.7865720607,2.04036011292,
2017-03-27 06:52:21.000,,,22.8747997253
2017-03-27 06:53:16.000,12.7711909667,2.03898680095,
2017-03-27 06:54:16.000,12.7633783474,2.02914473182,
2017-03-27 06:55:16.000,12.7633783474,2.04180972,
2017-03-27 06:56:16.000,12.7594720378,2.03471427481,
2017-03-27 06:57:16.000,12.7555657282,2.04036011292,
2017-03-27 06:58:16.000,12.7516594186,2.04036011292,
2017-03-27 06:59:16.000,12.7479972534,2.05027847715,
2017-03-27 07:00:16.000,12.7479972534,2.03189135576,
2017-03-27 07:01:16.000,12.7362783246,2.0474555581,
2017-03-27 07:02:16.000,12.7401846342,2.03753719387,
2017-03-27 07:02:21.000,,,22.8107118334
2017-03-27 07:03:16.000,12.732372015,2.04463263905,
2017-03-27 07:04:16.000,12.7284657053,2.03753719387,
2017-03-27 07:05:16.000,12.7284657053,2.0361638819,
2017-03-27 07:06:16.000,12.7284657053,2.04180972,
2017-03-27 07:07:16.000,12.7208972305,2.04325932708,
2017-03-27 07:08:16.000,12.7169909209,2.0361638819,
2017-03-27 07:09:16.000,12.7130846113,2.04036011292,
2017-03-27 07:10:16.000,12.7130846113,2.03471427481,
2017-03-27 07:11:16.000,12.7091783017,2.04325932708,
2017-03-27 07:12:16.000,12.7091783017,2.03753719387,
2017-03-27 07:12:21.000,,,22.8747997253
2017-03-27 07:13:16.000,12.7016098268,2.03753719387,
2017-03-27 07:14:16.000,12.6937972076,2.04325932708,
2017-03-27 07:15:16.000,12.6977035172,2.03898680095,
2017-03-27 07:16:16.000,12.6977035172,2.03753719387,
2017-03-27 07:17:16.000,12.6859845884,2.04325932708,
2017-03-27 07:18:16.000,12.6820782788,2.03753719387,
